candidates_per_second,dataset,depth,latency_s_per_query,method,model_size_mb,mrr@10,n_queries,ndcg@10,qrels_split,query_cap,recall@100,seed,timing_repeats
789.7548726960024,arguana,50,0.06331078379967948,bm25_no_rerank,0.0,0.1997023809523809,100,0.3073072823546739,test,100,0.88,1,5
61.09661551569818,arguana,50,0.8183759374879446,fp32_reranker_cpu,86.68552494049072,0.22175396825396823,100,0.34700789142677574,test,100,0.88,1,5
81.6098307991666,arguana,50,0.6126712861719424,dynamic_int8_reranker_cpu,55.916077613830566,0.2229484126984127,100,0.34828100775706283,test,100,0.88,1,5
721.258111819959,arguana,50,0.06932331044961756,bm25_no_rerank,0.0,0.23446825396825383,100,0.3516805069463897,test,100,0.89,2,5
61.46965312732409,arguana,50,0.8134095030019671,fp32_reranker_cpu,86.68552494049072,0.21655158730158725,100,0.3381577995371621,test,100,0.89,2,5
81.71176377426104,arguana,50,0.6119069971140416,dynamic_int8_reranker_cpu,55.916077613830566,0.2093253968253968,100,0.3279211402777453,test,100,0.89,2,5
784.1403093217338,arguana,50,0.0637640986002225,bm25_no_rerank,0.0,0.23092063492063486,100,0.35285641935840645,test,100,0.93,3,5
61.661713870129525,arguana,50,0.8108759368140309,fp32_reranker_cpu,86.68552494049072,0.2486706349206349,100,0.3778562982859719,test,100,0.93,3,5
82.08806077727192,arguana,50,0.609101975690035,dynamic_int8_reranker_cpu,55.916077613830566,0.24005158730158727,100,0.3623647085690384,test,100,0.93,3,5
732.210934180442,arguana,50,0.0682863334401918,bm25_no_rerank,0.0,0.22859126984126976,100,0.3441552995673021,test,100,0.9,4,5
61.3366338428875,arguana,50,0.8151735246520693,fp32_reranker_cpu,86.68552494049072,0.229281746031746,100,0.342676197112384,test,100,0.9,4,5
81.40102717758,arguana,50,0.6142428631879884,dynamic_int8_reranker_cpu,55.916077613830566,0.2287103174603174,100,0.34204976034954576,test,100,0.9,4,5
749.1827843020138,arguana,50,0.06673938729996735,bm25_no_rerank,0.0,0.2146309523809523,100,0.32214710059471324,test,100,0.91,5,5
61.309812411807144,arguana,50,0.8155301416379953,fp32_reranker_cpu,86.68552494049072,0.21832142857142844,100,0.3417232603949057,test,100,0.91,5,5
81.62338343594384,arguana,50,0.6125695590558171,dynamic_int8_reranker_cpu,55.916077613830566,0.21919444444444441,100,0.33626548556748276,test,100,0.91,5,5
1559.7778430431235,arguana,100,0.06411169414030155,bm25_no_rerank,0.0,0.1997023809523809,100,0.3073072823546739,test,100,0.96,1,5
61.56349107629324,arguana,100,1.6243393324799253,fp32_reranker_cpu,86.68552494049072,0.21894841269841261,100,0.3447160742736473,test,100,0.96,1,5
82.07329104413401,arguana,100,1.2184231767460878,dynamic_int8_reranker_cpu,55.916077613830566,0.2212539682539682,100,0.34889808576818454,test,100,0.96,1,5
1460.7869889623344,arguana,100,0.06845625047018984,bm25_no_rerank,0.0,0.23446825396825383,100,0.3516805069463897,test,100,0.92,2,5
61.88307558417299,arguana,100,1.6159507111759595,fp32_reranker_cpu,86.68552494049072,0.21290476190476182,100,0.3329727555053903,test,100,0.92,2,5
82.46554676061507,arguana,100,1.2126276236339617,dynamic_int8_reranker_cpu,55.916077613830566,0.20710714285714285,100,0.3238981030910362,test,100,0.92,2,5
1567.6095220729378,arguana,100,0.06379139613018196,bm25_no_rerank,0.0,0.23092063492063486,100,0.35285641935840645,test,100,0.93,3,5
