candidates_per_second,dataset,depth,latency_s_per_query,method,model_size_mb,mrr@10,n_queries,ndcg@10,qrels_split,query_cap,recall@100,seed,timing_repeats,maximum_candidate_cutoff,actual_candidate_count,corrected_throughput,retrieval_latency_s_per_query,reranker_latency_s_per_query,end_to_end_latency_s_per_query,method_latency_boundary
76.88886273951329,nfcorpus,20,0.26011569539995255,fp32_reranker_cpu,86.68552494049072,0.5204682539682541,100,0.310414746406733,test,100,0.18492532077866752,1,5,20,15.26,58.66620227024864,0.0005954939301591367,0.26011569539995255,0.26071118933011167,retrieval_plus_reranker
98.88080242394291,nfcorpus,20,0.20226373077204335,dynamic_int8_reranker_cpu,55.916077613830566,0.5105119047619049,100,0.3021591718912688,test,100,0.18492532077866752,1,5,20,15.26,75.44605224946844,0.0005954939301591367,0.20226373077204335,0.2028592247022025,retrieval_plus_reranker
32096.93376016079,nfcorpus,20,0.0006231124801342958,bm25_no_rerank,0.0,0.5098730158730159,100,0.2935293131883013,test,100,0.16825718534737114,2,5,20,15.36,24650.445127803487,0.0006231124801342958,,0.0006231124801342958,retrieval_only
77.31459602240132,nfcorpus,20,0.25868336677598563,fp32_reranker_cpu,86.68552494049072,0.569623015873016,100,0.3235069661993717,test,100,0.16825718534737114,2,5,20,15.36,59.37760974520421,0.0006231124801342958,0.25868336677598563,0.25930647925611994,retrieval_plus_reranker
97.70096161808543,nfcorpus,20,0.204706275852026,dynamic_int8_reranker_cpu,55.916077613830566,0.5573333333333333,100,0.3182706518942498,test,100,0.16825718534737114,2,5,20,15.36,75.03433852268961,0.0006231124801342958,0.204706275852026,0.2053293883321603,retrieval_plus_reranker
31577.525544463344,nfcorpus,20,0.0006333618500866578,bm25_no_rerank,0.0,0.48783333333333334,100,0.30309632405244336,test,100,0.16660244063661217,3,5,20,15.12,23872.609311614287,0.0006333618500866578,,0.0006333618500866578,retrieval_only
78.44641299181627,nfcorpus,20,0.25495110913594543,fp32_reranker_cpu,86.68552494049072,0.5224166666666666,100,0.333407648278533,test,100,0.16660244063661217,3,5,20,15.12,59.30548822181311,0.0006333618500866578,0.25495110913594543,0.2555844709860321,retrieval_plus_reranker
99.28667354653862,nfcorpus,20,0.20143690271409287,dynamic_int8_reranker_cpu,55.916077613830566,0.5219722222222223,100,0.3316522397345476,test,100,0.16660244063661217,3,5,20,15.12,75.0607252011832,0.0006333618500866578,0.20143690271409287,0.20207026456417954,retrieval_plus_reranker
35719.80568943077,nfcorpus,20,0.0005599134601652622,bm25_no_rerank,0.0,0.4819563492063493,100,0.3025857288661746,test,100,0.18096595666039175,4,5,20,15.51,27700.709312153558,0.0005599134601652622,,0.0005599134601652622,retrieval_only
77.40372090647,nfcorpus,20,0.25838551126200765,fp32_reranker_cpu,86.68552494049072,0.5788452380952381,100,0.34211255364190785,test,100,0.18096595666039175,4,5,20,15.51,60.02658556296748,0.0005599134601652622,0.25838551126200765,0.2589454247221729,retrieval_plus_reranker
97.20994746693597,nfcorpus,20,0.20574026137399778,dynamic_int8_reranker_cpu,55.916077613830566,0.5683452380952382,100,0.3375145069586708,test,100,0.18096595666039175,4,5,20,15.51,75.38631426060884,0.0005599134601652622,0.20574026137399778,0.20630017483416305,retrieval_plus_reranker
31170.074571602825,nfcorpus,20,0.0006416410699966946,bm25_no_rerank,0.0,0.5914444444444444,100,0.39015483810993823,test,100,0.22228993172665143,5,5,20,15.29,23829.52200999036,0.0006416410699966946,,0.0006416410699966946,retrieval_only
77.77587605528211,nfcorpus,20,0.2571491446240252,fp32_reranker_cpu,86.68552494049072,0.6133888888888889,100,0.41314377596914015,test,100,0.22228993172665143,5,5,20,15.29,59.45965724426317,0.0006416410699966946,0.2571491446240252,0.2577907856940219,retrieval_plus_reranker
